datetime,open,high,low,close
2024-08-07,1.26843,1.27359,1.26784,1.26827
2024-08-08,1.2683,1.27525,1.26652,1.27458
2024-08-09,1.27457,1.27738,1.27264,1.27579
2024-08-11,1.27625,1.27663,1.27486,1.27489
2024-08-12,1.2749,1.27941,1.27471,1.27708
2024-08-13,1.27709,1.28732,1.27637,1.28654
2024-08-14,1.28655,1.28686,1.28174,1.28246
2024-08-15,1.28245,1.28717,1.27989,1.2859
2024-08-16,1.28591,1.29461,1.28576,1.29446
2024-08-18,1.29392,1.2951,1.29372,1.29465
2024-08-19,1.29466,1.29974,1.29403,1.29894
2024-08-20,1.29895,1.30526,1.29745,1.3034
2024-08-21,1.30339,1.31196,1.30111,1.30926
2024-08-22,1.30924,1.313,1.30767,1.30968
2024-08-23,1.30969,1.32302,1.30921,1.32172
2024-08-25,1.32173,1.32219,1.320445,1.3214
2024-08-26,1.32143,1.32224,1.31802,1.31917
2024-08-27,1.31918,1.32665,1.31802,1.32553
2024-08-28,1.32554,1.32606,1.31679,1.31931
2024-08-29,1.31932,1.3227,1.31455,1.31654
2024-08-30,1.31656,1.32,1.31098,1.31262
2024-09-01,1.31342,1.31363,1.31262,1.31299
2024-09-02,1.31298,1.31552,1.31202,1.31403
2024-09-03,1.31405,1.31473,1.30878,1.31129
2024-09-04,1.31128,1.31753,1.31012,1.3144
2024-09-05,1.31442,1.31856,1.31372,1.3176
2024-09-06,1.31761,1.3239,1.31102,1.31302
2024-09-08,1.31254,1.31385,1.31254,1.31317
2024-09-09,1.31314,1.31434,1.30682,1.30709
2024-09-10,1.30708,1.31077,1.30497,1.30798
2024-09-11,1.30797,1.31114,1.30022,1.30382
2024-09-12,1.30381,1.31329,1.30322,1.31327
2024-09-13,1.31328,1.31578,1.31149,1.31248
2024-09-15,1.3123,1.31368,1.31209,1.31354
2024-09-16,1.31353,1.32189,1.31353,1.32103
2024-09-17,1.32104,1.32298,1.31462,1.31672
2024-09-18,1.31675,1.32978,1.31567,1.3203
2024-09-19,1.32031,1.33145,1.31537,1.32813
2024-09-20,1.32814,1.33404,1.32684,1.33228
2024-09-22,1.33161,1.3323,1.33121,1.33122
2024-09-23,1.33119,1.33595,1.32486,1.33489
2024-09-24,1.33491,1.34276,1.3332,1.3427
2024-09-25,1.34271,1.34298,1.33126,1.33139
2024-09-26,1.33138,1.34343,1.33127,1.34108
2024-09-27,1.34107,1.34276,1.33601,1.33725
2024-09-29,1.33748,1.3384,1.33722,1.33828
2024-09-30,1.33827,1.34231,1.33501,1.33774
2024-10-01,1.33776,1.33898,1.32374,1.32743
2024-10-02,1.32744,1.33057,1.32459,1.3263
2024-10-03,1.32629,1.32651,1.30924,1.31288
2024-10-04,1.31287,1.3175,1.30699,1.31254
2024-10-06,1.31149,1.3125,1.31106,1.31232
2024-10-07,1.31231,1.31346,1.30593,1.30844
2024-10-08,1.30845,1.31134,1.30643,1.30932
2024-10-09,1.3093,1.31033,1.30558,1.30664
2024-10-10,1.30665,1.3094,1.3022,1.30614
2024-10-11,1.30613,1.30832,1.30419,1.30692
2024-10-13,1.30685,1.30688,1.30466,1.30486
2024-10-14,1.30484,1.30722,1.30302,1.30672
2024-10-15,1.30673,1.3103,1.30356,1.3065
2024-10-16,1.30649,1.30775,1.2977,1.29912
2024-10-17,1.29911,1.30234,1.2974,1.30148
2024-10-18,1.30147,1.30711,1.3011,1.30525
2024-10-20,1.30462,1.3058,1.3043,1.30521
2024-10-21,1.30522,1.30533,1.29773,1.29827
2024-10-22,1.29826,1.30152,1.29448,1.29811
2024-10-23,1.2981,1.2995,1.29074,1.29156
2024-10-24,1.29158,1.2988,1.29119,1.29717
2024-10-25,1.29718,1.29987,1.29561,1.29619
2024-10-27,1.29646,1.29693,1.29563,1.29575
2024-10-28,1.29574,1.30016,1.29397,1.29747
2024-10-29,1.29746,1.30171,1.29583,1.30113
2024-10-30,1.30111,1.30435,1.2937,1.29582
2024-10-31,1.29583,1.29998,1.28438,1.28971
2024-11-01,1.2897,1.29804,1.28847,1.29201
2024-11-03,1.29703,1.2971,1.29502,1.29527
2024-11-04,1.29526,1.29933,1.29344,1.2954
2024-11-05,1.29541,1.30479,1.29483,1.30427
2024-11-06,1.30428,1.30437,1.28344,1.28826
2024-11-07,1.28825,1.30093,1.2876,1.29831
2024-11-08,1.2983,1.29843,1.28836,1.29201
2024-11-10,1.29091,1.29178,1.29062,1.29156
2024-11-11,1.29153,1.2926,1.28561,1.28737
2024-11-12,1.28736,1.28737,1.27194,1.2737
2024-11-13,1.27372,1.27695,1.26866,1.27073
2024-11-14,1.27076,1.27202,1.26299,1.2667
2024-11-15,1.26671,1.26973,1.25974,1.26201
2024-11-17,1.26247,1.26247,1.26098,1.26193
2024-11-18,1.26194,1.26866,1.26133,1.26788
2024-11-19,1.26787,1.26942,1.26133,1.26942
2024-11-20,1.26943,1.27148,1.26311,1.26556
2024-11-21,1.26555,1.26603,1.25765,1.25849
2024-11-22,1.25848,1.25943,1.24873,1.25329
2024-11-24,1.25922,1.25973,1.25752,1.25932
2024-11-25,1.25929,1.26134,1.253,1.25324
2024-11-26,1.25323,1.26165,1.25073,1.25738
2024-11-27,1.25737,1.26945,1.25667,1.26772
2024-11-28,1.26773,1.26959,1.26452,1.26956
2024-11-29,1.26955,1.27501,1.26722,1.27369
2024-12-01,1.27296,1.27362,1.26962,1.27014
2024-12-02,1.27015,1.27227,1.26173,1.26587
2024-12-03,1.26586,1.26998,1.26369,1.26742
2024-12-04,1.26741,1.27216,1.26301,1.2701
2024-12-05,1.27011,1.27709,1.26931,1.27604
2024-12-06,1.27605,1.28112,1.27215,1.27412
2024-12-08,1.27373,1.27518,1.27371,1.27484
2024-12-09,1.27486,1.2799,1.27172,1.27486
2024-12-10,1.27487,1.27796,1.27241,1.27796
2024-12-11,1.27795,1.27818,1.27134,1.27653
2024-12-12,1.27654,1.27881,1.26666,1.26769
2024-12-13,1.2677,1.26794,1.26083,1.26207
2024-12-15,1.26158,1.26273,1.26115,1.26266
2024-12-16,1.26265,1.26988,1.26265,1.26901
2024-12-17,1.26902,1.27288,1.26661,1.27104
2024-12-18,1.27103,1.2727,1.25623,1.25673
2024-12-19,1.25674,1.2667,1.24951,1.24971
2024-12-20,1.24972,1.26142,1.2475,1.25682
2024-12-22,1.257,1.25744,1.25607,1.25703
2024-12-23,1.25704,1.25882,1.251,1.25328
2024-12-24,1.25329,1.25749,1.2519,1.25321
2024-12-25,1.25483,1.25511,1.25398,1.25435
2024-12-26,1.25434,1.25485,1.25013,1.25279
2024-12-27,1.25278,1.25927,1.25053,1.25764
2024-12-29,1.25783,1.25881,1.25666,1.2578
2024-12-30,1.25781,1.26074,1.25065,1.25483
2024-12-31,1.25482,1.25694,1.25056,1.25127
2025-01-01,1.25159,1.25199,1.25078,1.25198
2025-01-02,1.25197,1.25406,1.2353,1.23799
2025-01-03,1.23797,1.24342,1.23783,1.24222
2025-01-05,1.24178,1.2434,1.24166,1.24246
2025-01-06,1.24247,1.25511,1.24178,1.25099
2025-01-07,1.25101,1.25758,1.24729,1.24761
2025-01-08,1.24762,1.24942,1.23211,1.23585
2025-01-09,1.23586,1.23653,1.22386,1.22987
2025-01-10,1.2299,1.23219,1.21918,1.22084
2025-01-12,1.22017,1.22112,1.22004,1.22041
2025-01-13,1.22036,1.22504,1.20998,1.22318
2025-01-14,1.22316,1.22461,1.21394,1.22107
2025-01-15,1.22103,1.23065,1.21621,1.22426
2025-01-16,1.22427,1.22604,1.21751,1.22347
2025-01-17,1.22346,1.22445,1.2161,1.2168
2025-01-19,1.21762,1.21774,1.21607,1.2175
2025-01-20,1.21751,1.23447,1.21656,1.2332
2025-01-21,1.23323,1.23604,1.22295,1.23384
2025-01-22,1.233845,1.23761,1.23075,1.23137
2025-01-23,1.23138,1.23757,1.22935,1.23541
2025-01-24,1.2354,1.2502,1.23488,1.24822
2025-01-26,1.24706,1.24741,1.24565,1.24582
2025-01-27,1.24583,1.25232,1.24262,1.24512
2025-01-28,1.24514,1.24657,1.24146,1.24409
2025-01-29,1.24408,1.24633,1.23935,1.24548
2025-01-30,1.24546,1.24769,1.2408,1.24222
2025-01-31,1.24223,1.24718,1.23862,1.23933
2025-02-02,1.2296,1.23241,1.22832,1.22903
2025-02-03,1.22902,1.245515,1.22494,1.24334
2025-02-04,1.24335,1.24933,1.23792,1.24758
2025-02-05,1.24757,1.255,1.24636,1.25016
2025-02-06,1.25015,1.25096,1.23608,1.24344
2025-02-07,1.24345,1.24939,1.23765,1.24054
2025-02-09,1.23757,1.23948,1.23746,1.23895
2025-02-10,1.23896,1.24222,1.23546,1.23598
2025-02-11,1.23599,1.24549,1.23326,1.24515
2025-02-12,1.24518,1.24836,1.23779,1.24506
2025-02-13,1.24507,1.25702,1.24427,1.25647
2025-02-14,1.25649,1.26301,1.255,1.25862
2025-02-16,1.25911,1.25915,1.25785,1.25842
2025-02-17,1.25843,1.2635,1.25793,1.26209
2025-02-18,1.2621,1.2636,1.25825,1.26246
2025-02-19,1.26247,1.26381,1.25634,1.25832
2025-02-20,1.25833,1.26742,1.25806,1.26694
2025-02-21,1.26693,1.26788,1.2625,1.26334
2025-02-23,1.2637,1.2658,1.26342,1.26489
2025-02-24,1.2649,1.26907,1.2612,1.26173
2025-02-25,1.26172,1.2678,1.26061,1.26719
2025-02-26,1.2672,1.27159,1.26354,1.26806
2025-02-27,1.26807,1.26891,1.2595,1.25966
2025-02-28,1.25967,1.26207,1.25595,1.25782
2025-03-02,1.2585,1.26086,1.25817,1.26023
2025-03-03,1.26022,1.27248,1.25825,1.27018
2025-03-04,1.27019,1.27997,1.2679,1.27955
2025-03-05,1.27956,1.29009,1.27679,1.28899
2025-03-06,1.28898,1.29239,1.28663,1.28839
2025-03-07,1.28838,1.29447,1.28764,1.29212
2025-03-09,1.29201,1.29385,1.29079,1.2932
2025-03-10,1.29321,1.29466,1.28616,1.28753
2025-03-11,1.28754,1.29661,1.28734,1.2944
2025-03-12,1.29441,1.298945,1.29145,1.29645
2025-03-13,1.29644,1.29735,1.29211,1.29571
2025-03-14,1.2957,1.2959,1.29111,1.29347
2025-03-16,1.29282,1.2936,1.29256,1.29272
2025-03-17,1.29273,1.29988,1.29272,1.29841
2025-03-18,1.29842,1.30099,1.29517,1.30004
2025-03-19,1.30002,1.3012,1.29552,1.30103
2025-03-20,1.30104,1.30148,1.29363,1.29651
2025-03-21,1.29652,1.29706,1.28879,1.29171
2025-03-23,1.2901,1.29263,1.28985,1.29254
2025-03-24,1.29255,1.29742,1.28957,1.29231
2025-03-25,1.2923,1.29669,1.29021,1.29451
2025-03-26,1.2945,1.29463,1.28712,1.28773
2025-03-27,1.28772,1.29922,1.28765,1.29514
2025-03-28,1.29513,1.29684,1.29225,1.29421
2025-03-30,1.29425,1.29429,1.29223,1.29377
2025-03-31,1.29378,1.29727,1.28865,1.29196
2025-04-01,1.29198,1.29409,1.28794,1.29216
2025-04-02,1.29218,1.30524,1.29006,1.30455
2025-04-03,1.30453,1.32077,1.30261,1.30894
2025-04-04,1.30893,1.31139,1.28528,1.29007
2025-04-06,1.28476,1.2933,1.28213,1.29093
2025-04-07,1.29096,1.29341,1.27084,1.27331
2025-04-08,1.27332,1.28147,1.27247,1.27867
2025-04-09,1.27866,1.28642,1.27438,1.2825
2025-04-10,1.28251,1.29978,1.28224,1.29918
2025-04-11,1.29917,1.31453,1.29851,1.30845
2025-04-13,1.30941,1.31007,1.30637,1.30843
2025-04-14,1.30844,1.32012,1.30839,1.31727
2025-04-15,1.31726,1.32521,1.31645,1.32309
2025-04-16,1.3231,1.32922,1.32123,1.32328
2025-04-17,1.32329,1.32733,1.3203,1.32694
2025-04-18,1.32687,1.32993,1.32593,1.32946
2025-04-20,1.32759,1.33202,1.32752,1.33148
2025-04-21,1.33147,1.34221,1.33147,1.33798
2025-04-22,1.33799,1.34237,1.32342,1.32724
2025-04-23,1.32721,1.33391,1.32504,1.32649
2025-04-24,1.3265,1.33493,1.32589,1.33276
2025-04-25,1.33275,1.33325,1.32744,1.33114
2025-04-27,1.33068,1.33125,1.32884,1.32902
2025-04-28,1.32903,1.34444,1.32804,1.34351
2025-04-29,1.3435,1.34424,1.33806,1.34121
2025-04-30,1.3412,1.34147,1.33092,1.33212
2025-05-01,1.33211,1.33455,1.32605,1.32857
2025-05-02,1.32858,1.33308,1.32626,1.3272
2025-05-04,1.32636,1.32764,1.32601,1.32699
2025-05-05,1.327,1.33366,1.32619,1.32908
2025-05-06,1.32907,1.3403,1.32604,1.33523
2025-05-07,1.33522,1.33772,1.32802,1.32904
2025-05-08,1.32905,1.33565,1.32334,1.32395
2025-05-09,1.32394,1.33227,1.32122,1.33042
2025-05-11,1.32672,1.32954,1.32646,1.32851
2025-05-12,1.3285,1.32994,1.31399,1.31778
2025-05-13,1.31777,1.33164,1.31737,1.33039
2025-05-14,1.33037,1.33604,1.32535,1.32637
2025-05-15,1.32636,1.33198,1.32596,1.33035
2025-05-16,1.33032,1.33326,1.32508,1.32805
2025-05-18,1.32732,1.33052,1.32731,1.33052
2025-05-19,1.33057,1.3404,1.32907,1.33591
2025-05-20,1.3359,1.3398,1.3335,1.33972
2025-05-21,1.33974,1.3469,1.33887,1.34207
2025-05-22,1.34209,1.3441,1.33911,1.34198
2025-05-23,1.34196,1.35425,1.34186,1.35395
2025-05-25,1.35286,1.35425,1.35241,1.35382
2025-05-26,1.35381,1.35933,1.35363,1.35655
2025-05-27,1.35658,1.35869,1.35005,1.3514
2025-05-28,1.35139,1.35224,1.34156,1.34286
2025-05-29,1.34283,1.35073,1.3419,1.34993
2025-05-30,1.34991,1.3511,1.34482,1.34543
2025-06-01,1.34649,1.34737,1.3454,1.34685
2025-06-02,1.34686,1.35597,1.34679,1.35573
2025-06-03,1.35572,1.35578,1.3492,1.35307
2025-06-04,1.35308,1.358,1.35014,1.3551
2025-06-05,1.35514,1.36166,1.35408,1.35791
2025-06-06,1.3579,1.35848,1.35076,1.35269
2025-06-08,1.35325,1.35392,1.35252,1.35371
2025-06-09,1.35372,1.35814,1.35247,1.35545
2025-06-10,1.35546,1.35643,1.34563,1.35075
2025-06-11,1.35076,1.35729,1.34644,1.35679
2025-06-12,1.35683,1.36303,1.35229,1.36289
2025-06-13,1.36287,1.36325,1.35167,1.3574
2025-06-15,1.35686,1.35705,1.3541,1.35491
2025-06-16,1.35492,1.36223,1.35351,1.35684
2025-06-17,1.35685,1.35796,1.34155,1.34291
2025-06-18,1.34292,1.34766,1.34005,1.34144
2025-06-19,1.34143,1.34798,1.33832,1.34766
2025-06-20,1.34765,1.35112,1.34412,1.34501
2025-06-22,1.34065,1.34416,1.33996,1.34351
2025-06-23,1.34352,1.35549,1.33706,1.35455
2025-06-24,1.35454,1.36485,1.35357,1.36153
2025-06-25,1.36154,1.36918,1.35908,1.36901
2025-06-26,1.369,1.37707,1.36772,1.37252
2025-06-27,1.37253,1.37525,1.36831,1.37206
2025-06-29,1.37089,1.37286,1.37072,1.37188
2025-06-30,1.37187,1.37409,1.36744,1.37309
2025-07-01,1.3731,1.37887,1.3704,1.37459
2025-07-02,1.37458,1.37527,1.35629,1.36493
2025-07-03,1.36491,1.36758,1.35862,1.36658
2025-07-04,1.36657,1.36813,1.3635,1.36458
2025-07-06,1.36556,1.36643,1.36467,1.3651
2025-07-07,1.36511,1.36577,1.35754,1.3624
2025-07-08,1.36242,1.36466,1.35257,1.3585
2025-07-09,1.35849,1.36199,1.35644,1.35981
2025-07-10,1.35979,1.36196,1.35331,1.35804
2025-07-11,1.35805,1.35817,1.34813,1.34908
2025-07-13,1.34954,1.3497,1.34821,1.34956
2025-07-14,1.34954,1.35044,1.34215,1.3428
2025-07-15,1.34283,1.34678,1.3379,1.33932
2025-07-16,1.33933,1.34859,1.33651,1.34102
2025-07-17,1.34103,1.34348,1.33744,1.34313
2025-07-18,1.34315,1.34752,1.340615,1.341
2025-07-20,1.34143,1.34301,1.34083,1.34152
2025-07-21,1.34153,1.35106,1.34025,1.34894
2025-07-22,1.34896,1.35349,1.34621,1.35212
2025-07-23,1.35213,1.35873,1.35155,1.35789
2025-07-24,1.35788,1.35886,1.35032,1.35086
2025-07-25,1.35087,1.35124,1.34164,1.34372
2025-07-27,1.34309,1.34491,1.34297,1.34381
2025-07-28,1.34382,1.34527,1.33514,1.33597
2025-07-29,1.33598,1.33646,1.33078,1.33535
2025-07-30,1.33536,1.33858,1.32279,1.3256
2025-07-31,1.32559,1.32821,1.31859,1.3208
2025-08-01,1.32079,1.33107,1.31417,1.32789
2025-08-03,1.32851,1.32923,1.32736,1.32912
2025-08-04,1.32911,1.3331,1.32539,1.32979
2025-08-05,1.3298,1.33161,1.32599,1.32984
2025-08-06,1.32983,1.33683,1.32816,1.33577
2025-08-07,1.33575,1.34526,1.33459,1.34513
2025-08-08,1.34514,1.3459,1.34181,1.3452
2025-08-10,1.34501,1.3454,1.34392,1.34434
2025-08-11,1.34435,1.34769,1.33994,1.3434
2025-08-12,1.34338,1.35239,1.34204,1.35045
2025-08-13,1.35044,1.35854,1.34929,1.35854
2025-08-14,1.35853,1.35949,1.3521,1.35299
2025-08-15,1.353,1.35752,1.35273,1.35557
2025-08-17,1.35562,1.35672,1.3552,1.35563
2025-08-18,1.35562,1.35651,1.35017,1.35079
2025-08-19,1.35081,1.35312,1.34778,1.3485
2025-08-20,1.34851,1.35095,1.34474,1.3466
2025-08-21,1.34658,1.34827,1.34058,1.34181
2025-08-22,1.3418,1.35443,1.33907,1.35268
2025-08-24,1.3519,1.35308,1.35085,1.35088
2025-08-25,1.35089,1.35273,1.34462,1.34545
2025-08-26,1.34546,1.34934,1.34348,1.3477
2025-08-27,1.34769,1.3506,1.34168,1.35038
2025-08-28,1.35037,1.35308,1.34833,1.35083
2025-08-29,1.35084,1.35171,1.34464,1.35043
2025-08-31,1.34978,1.35092,1.34972,1.35034
2025-09-01,1.35033,1.35501,1.35026,1.35465
2025-09-02,1.35468,1.35485,1.33393,1.33816
2025-09-03,1.33817,1.34584,1.33336,1.34409
2025-09-04,1.34411,1.34594,1.34173,1.3444
2025-09-05,1.34441,1.35547,1.34421,1.35096
2025-09-07,1.35035,1.35104,1.34824,1.34927
2025-09-08,1.34928,1.35578,1.34836,1.35528
2025-09-09,1.35529,1.35905,1.35185,1.35207
2025-09-10,1.35205,1.356555,1.35134,1.35332
2025-09-11,1.35331,1.3583,1.34936,1.35742
2025-09-12,1.3574,1.35758,1.35242,1.35573
2025-09-14,1.35507,1.35676,1.35495,1.35528
2025-09-15,1.3553,1.36203,1.35489,1.36012
2025-09-16,1.36011,1.3672,1.35983,1.36527
2025-09-17,1.3653,1.37266,1.36197,1.36295
2025-09-18,1.36294,1.36608,1.35343,1.35549
2025-09-19,1.3555,1.35597,1.34634,1.34705
2025-09-21,1.3472,1.34732,1.34627,1.34629
2025-09-22,1.34628,1.35205,1.34533,1.35142
2025-09-23,1.35141,1.35366,1.34872,1.35243
2025-09-24,1.35244,1.35263,1.34267,1.34495
2025-09-25,1.34492,1.34672,1.33236,1.33354
2025-09-26,1.33353,1.34132,1.33297,1.34012
2025-09-28,1.33998,1.34112,1.3396,1.34076
2025-09-29,1.34075,1.34568,1.34068,1.34351
2025-09-30,1.34349,1.34673,1.34137,1.34427
2025-10-01,1.34425,1.35276,1.34352,1.34784
2025-10-02,1.34785,1.35104,1.3401,1.34464
2025-10-03,1.34463,1.34869,1.3429,1.34784
2025-10-05,1.34413,1.34541,1.34235,1.3432
2025-10-06,1.34322,1.34901,1.34166,1.34842
2025-10-07,1.34844,1.34847,1.33923,1.34204
2025-10-08,1.34205,1.34386,1.33713,1.34003
2025-10-09,1.34002,1.34192,1.32799,1.3303
2025-10-10,1.33028,1.33708,1.32616,1.33579
2025-10-12,1.33474,1.33543,1.3331,1.33358
2025-10-13,1.33357,1.33663,1.33151,1.33323
2025-10-14,1.33321,1.33525,1.32485,1.33219
2025-10-15,1.33215,1.34082,1.33202,1.34034
2025-10-16,1.34033,1.34547,1.34,1.3444
2025-10-17,1.34441,1.34715,1.3391,1.34251
2025-10-19,1.34325,1.3433,1.34236,1.3425
2025-10-20,1.34251,1.34432,1.34001,1.34045
2025-10-21,1.34043,1.34162,1.33612,1.33653
2025-10-22,1.33652,1.33871,1.33058,1.33508
2025-10-23,1.33507,1.33571,1.33082,1.33268
2025-10-24,1.33269,1.33659,1.32875,1.33112
2025-10-26,1.3325,1.3329,1.33181,1.33217
2025-10-27,1.33216,1.33531,1.33107,1.33405
2025-10-28,1.33406,1.33697,1.32473,1.32785
2025-10-29,1.32786,1.32806,1.31404,1.31948
2025-10-30,1.31947,1.32188,1.31168,1.31588
2025-10-31,1.31587,1.31648,1.30972,1.31489
2025-11-02,1.31324,1.31432,1.31314,1.3134
2025-11-03,1.31341,1.31623,1.31084,1.31346
2025-11-04,1.31345,1.31393,1.30103,1.30212
2025-11-05,1.30211,1.30543,1.30104,1.30522
2025-11-06,1.30521,1.31426,1.30506,1.31401
2025-11-07,1.31403,1.31749,1.3095,1.31643
2025-11-09,1.31595,1.31649,1.31403,1.31415
2025-11-10,1.31416,1.31912,1.31368,1.31721
2025-11-11,1.31722,1.31847,1.31166,1.31522
2025-11-12,1.31521,1.31555,1.30845,1.31279
2025-11-13,1.3128,1.3216,1.31008,1.31528
2025-11-14,1.31529,1.32006,1.31083,1.31744
2025-11-16,1.31613,1.31717,1.31563,1.31592
2025-11-17,1.31591,1.31932,1.31361,1.31554
2025-11-18,1.31553,1.31771,1.31339,1.31472
2025-11-19,1.31473,1.31552,1.30438,1.30601
2025-11-20,1.30602,1.31238,1.30381,1.30843
2025-11-21,1.30799,1.31096,1.30389,1.30973
2025-11-23,1.31024,1.31048,1.30917,1.30961
2025-11-24,1.30962,1.3118,1.30807,1.31059
2025-11-25,1.31058,1.32144,1.30958,1.31582
2025-11-26,1.31584,1.3249,1.31248,1.32448
2025-11-27,1.32445,1.32688,1.32101,1.32403
2025-11-28,1.32404,1.32547,1.31975,1.32329
2025-11-30,1.32235,1.32491,1.32235,1.32391
2025-12-01,1.32393,1.3276,1.32057,1.3209
2025-12-02,1.32091,1.32218,1.31797,1.322
2025-12-03,1.32201,1.335415,1.32176,1.33478
2025-12-04,1.33475,1.33855,1.33207,1.33222
2025-12-05,1.33223,1.33625,1.33164,1.33331
2025-12-07,1.3329,1.33342,1.33218,1.33258
2025-12-08,1.3326,1.33466,1.33058,1.33271
2025-12-09,1.3327,1.33562,1.32873,1.33029
2025-12-10,1.33031,1.33916,1.32962,1.33886
2025-12-11,1.33887,1.34383,1.33547,1.33933
2025-12-12,1.33934,1.33999,1.33424,1.33722
2025-12-14,1.33773,1.33779,1.336,1.33674
2025-12-15,1.33676,1.34017,1.3355,1.33791
2025-12-16,1.33792,1.34561,1.33554,1.34256
2025-12-17,1.34255,1.34269,1.33117,1.33738
2025-12-18,1.33737,1.34466,1.33411,1.33835
2025-12-19,1.33834,1.33942,1.33572,1.33757
2025-12-21,1.33817,1.3385,1.33743,1.33797
2025-12-22,1.338,1.34776,1.33793,1.3468
2025-12-23,1.34679,1.35243,1.34679,1.35132
2025-12-24,1.35133,1.35342,1.34922,1.35052
2025-12-25,1.35092,1.35121,1.35011,1.35083
2025-12-26,1.35082,1.35274,1.34774,1.35004
2025-12-28,1.34992,1.35042,1.34883,1.34971
2025-12-29,1.34972,1.35158,1.34693,1.35089
2025-12-30,1.35088,1.35309,1.34498,1.34665
2025-12-31,1.34666,1.34837,1.34018,1.34741
2026-01-01,1.34749,1.34749,1.34707,1.34741
2026-01-02,1.3474,1.35021,1.34343,1.346
2026-01-04,1.34545,1.34602,1.34375,1.34379
2026-01-05,1.34378,1.35482,1.34141,1.35326
2026-01-06,1.35325,1.35678,1.34921,1.34996
2026-01-07,1.34997,1.3517,1.34564,1.34585
2026-01-08,1.34584,1.34654,1.34159,1.3436
2026-01-09,1.34359,1.34511,1.33926,1.34035
2026-01-11,1.34016,1.3406,1.33925,1.33938
2026-01-12,1.33937,1.34859,1.33908,1.34661
2026-01-13,1.3466,1.34946,1.34205,1.34258
2026-01-14,1.34257,1.34642,1.34199,1.34401
2026-01-15,1.344,1.34454,1.33629,1.33812
2026-01-16,1.33811,1.34132,1.33664,1.33785
2026-01-18,1.33547,1.34072,1.33428,1.34022
2026-01-19,1.34021,1.34354,1.33815,1.34191
2026-01-20,1.34192,1.34917,1.34101,1.34405
2026-01-21,1.34403,1.34593,1.34015,1.3418
2026-01-22,1.34181,1.35089,1.34015,1.34996
2026-01-23,1.34995,1.36459,1.34826,1.36424
2026-01-25,1.36647,1.36819,1.36549,1.36647
2026-01-26,1.36648,1.37132,1.36431,1.3675
2026-01-27,1.36749,1.38698,1.36641,1.38268
2026-01-28,1.38269,1.38313,1.37498,1.38273
2026-01-29,1.38271,1.38481,1.37425,1.38082
2026-01-30,1.38083,1.38144,1.36795,1.36847
2026-02-01,1.36899,1.36981,1.36624,1.36762
2026-02-02,1.36763,1.37153,1.36232,1.36731
2026-02-03,1.3673,1.37074,1.36507,1.36972
2026-02-04,1.36971,1.37333,1.36425,1.36461
2026-02-05,1.36462,1.3654,1.35177,1.35212
2026-02-06,1.35213,1.36234,1.35086,1.36106
2026-02-08,1.35977,1.36118,1.35882,1.36099
2026-02-09,1.361,1.37004,1.35867,1.36827
2026-02-10,1.36826,1.36968,1.36317,1.36329
2026-02-11,1.36328,1.37125,1.36097,1.3623
2026-02-12,1.36231,1.36716,1.36047,1.36187
2026-02-13,1.36186,1.36601,1.35913,1.36553
2026-02-15,1.36484,1.36518,1.36431,1.36473
2026-02-16,1.36472,1.36621,1.362295,1.36273
2026-02-17,1.362735,1.362935,1.349585,1.356305
2026-02-18,1.356315,1.358215,1.34906,1.34951
2026-02-19,1.349515,1.351695,1.34341,1.346
2026-02-20,1.346005,1.351515,1.343505,1.347975
2026-02-22,1.349055,1.353355,1.348245,1.35324
2026-02-23,1.35326,1.353515,1.347585,1.349585
2026-02-24,1.34958,1.353655,1.347015,1.349575
2026-02-25,1.34958,1.35661,1.349125,1.355765
2026-02-26,1.355775,1.357535,1.344545,1.349155
2026-02-27,1.34916,1.350815,1.343985,1.348795
2026-03-01,1.340815,1.343605,1.340265,1.34053
2026-03-02,1.340515,1.345605,1.33145,1.340835
2026-03-03,1.34083,1.342525,1.325315,1.33515
2026-03-04,1.33518,1.340345,1.330355,1.336935
2026-03-05,1.33693,1.33872,1.329755,1.335595
2026-03-06,1.335605,1.341195,1.331165,1.341145
2026-03-08,1.333935,1.335665,1.330015,1.330525
2026-03-09,1.33053,1.344885,1.328305,1.342415
2026-03-10,1.342395,1.348345,1.341135,1.341965
2026-03-11,1.341975,1.34576,1.337625,1.33825
2026-03-12,1.338245,1.340975,1.333815,1.33518
2026-03-13,1.33517,1.33697,1.32188,1.32204
2026-03-15,1.32409,1.32484,1.32256,1.32466
2026-03-16,1.32465,1.33398,1.32306,1.33128
2026-03-17,1.33127,1.33647,1.32737,1.33577
2026-03-18,1.33579,1.33747,1.32513,1.32644
2026-03-19,1.32645,1.34674,1.32462,1.34245
2026-03-20,1.34246,1.34368,1.32989,1.33399
2026-03-22,1.33115,1.33355,1.3304,1.33346
2026-03-23,1.33347,1.34794,1.32571,1.3426
2026-03-24,1.34259,1.34458,1.33523,1.34153
2026-03-25,1.34155,1.34362,1.33583,1.33634
2026-03-26,1.33631,1.33784,1.33104,1.33348
2026-03-27,1.33347,1.33475,1.32602,1.32622
2026-03-29,1.32616,1.32712,1.32341,1.32379
2026-03-30,1.32381,1.32826,1.31693,1.31724
2026-03-31,1.31723,1.32244,1.31595,1.32007
