datetime,open,high,low,close
2021-09-22 12:00:00,1.36403,1.3669,1.36161,1.36679
2021-09-22 16:00:00,1.36678,1.36897,1.36096,1.36188
2021-09-22 20:00:00,1.36187,1.36295,1.36149,1.36163
2021-09-23 00:00:00,1.36166,1.36455,1.36124,1.3642
2021-09-23 04:00:00,1.36421,1.3658,1.36338,1.36563
2021-09-23 08:00:00,1.36564,1.37197,1.36486,1.37186
2021-09-23 12:00:00,1.37187,1.37496,1.37033,1.37448
2021-09-23 16:00:00,1.37447,1.37509,1.3723,1.37247
2021-09-23 20:00:00,1.37246,1.37286,1.37169,1.37211
2021-09-24 00:00:00,1.3721,1.37365,1.37168,1.37242
2021-09-24 04:00:00,1.37241,1.37274,1.37029,1.37092
2021-09-24 08:00:00,1.37093,1.37212,1.36724,1.36757
2021-09-24 12:00:00,1.36756,1.36953,1.36581,1.36807
2021-09-24 16:00:00,1.36806,1.36904,1.36595,1.36708
2021-09-24 20:00:00,1.36707,1.36774,1.36701,1.36774
2021-09-26 20:00:00,1.36661,1.36759,1.36624,1.36686
2021-09-27 00:00:00,1.36687,1.36802,1.36674,1.36713
2021-09-27 04:00:00,1.36768,1.36961,1.36583,1.36808
2021-09-27 08:00:00,1.36809,1.37139,1.36798,1.36869
2021-09-27 12:00:00,1.36868,1.37291,1.3681,1.37122
2021-09-27 16:00:00,1.37121,1.37161,1.37001,1.37045
2021-09-27 20:00:00,1.37043,1.37075,1.36971,1.37009
2021-09-28 00:00:00,1.37008,1.37073,1.36884,1.37046
2021-09-28 04:00:00,1.37045,1.37176,1.36657,1.36777
2021-09-28 08:00:00,1.36778,1.36783,1.359375,1.35979
2021-09-28 12:00:00,1.35978,1.35979,1.35234,1.35359
2021-09-28 16:00:00,1.35359,1.35467,1.35209,1.35399
2021-09-28 20:00:00,1.35398,1.35463,1.35328,1.35417
2021-09-29 00:00:00,1.35416,1.35477,1.35301,1.35461
2021-09-29 04:00:00,1.35462,1.35548,1.35047,1.35185
2021-09-29 08:00:00,1.35184,1.35301,1.34725,1.34901
2021-09-29 12:00:00,1.349,1.34905,1.34226,1.34375
2021-09-29 16:00:00,1.34376,1.34425,1.34125,1.34212
2021-09-29 20:00:00,1.34257,1.34304,1.34255,1.34273
2021-09-30 00:00:00,1.34274,1.34586,1.34251,1.3456
2021-09-30 04:00:00,1.34561,1.34598,1.34158,1.34428
2021-09-30 08:00:00,1.34429,1.34691,1.34301,1.34497
2021-09-30 12:00:00,1.34496,1.35163,1.34495,1.3468
2021-09-30 16:00:00,1.3468,1.34847,1.34475,1.34726
2021-09-30 20:00:00,1.34725,1.34806,1.3467,1.34688
2021-10-01 00:00:00,1.34687,1.34729,1.34449,1.3455
2021-10-01 04:00:00,1.34551,1.34668,1.34339,1.34615
2021-10-01 08:00:00,1.34613,1.35423,1.34492,1.35406
2021-10-01 12:00:00,1.35405,1.35759,1.35254,1.35706
2021-10-01 16:00:00,1.35707,1.35754,1.35472,1.35519
